,hash,genre,faces_zs,gray_max_zs,gray_med_zs,gray_std_zs,max_b_zs,max_g_zs,max_r_zs,med_b_zs,med_g_zs,med_r_zs,std_b,std_g,std_r,hmax1_zs,hmax2_zs,hmax3_zs,smax1_zs,smax2_zs,smax3_zs,smed_zs,sstd,vmax1_zs,vmax2_zs,vmax3_zs,vmed_zs,vstd,comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,comp_11,comp_12,comp_13,comp_14,comp_15,comp_16,comp_17,comp_18,comp_19,comp_20,comp_21,comp_22,comp_23,comp_24,comp_25
3810,6eb10a0f-e34a-4b9c-b2e4-17d06a0762e2,pop,0.3364,0.9935,0.8426,0.2233,1.1805,0.9727,0.6493,1.047,0.9195,0.5004,73.3322,64.0119,68.1051,1.5959,-0.1219,1.6269,0.4601,0.3971,0.3761,-1.0726,45.4003,0.5353,0.3933,-0.4059,0.4972,66.2217,-1.2895,0.4602,-0.6866,-0.2055,-1.2453,0.6764,0.4215,-0.4488,-0.3299,-0.2340,-0.1852,0.2903,0.2567,0.3044,-0.6559,-0.3188,-0.0787,0.1382,0.0279,0.0037,-0.2019,-0.0071,-0.1411,-0.0669,-0.1380
3811,6ef318eb-10e5-43e3-929c-3eb97b5a05a9,rock,0.3364,1.4276,1.2993,1.2182,1.5069,1.4023,1.0962,1.4066,1.3024,1.131,87.4063,86.1576,83.5957,1.7502,-1.1433,1.6269,0.4601,0.3971,0.3761,-1.2154,36.5037,0.9215,-1.7523,1.0095,0.9769,83.9660,-1.3977,0.6982,0.4824,0.4741,0.0228,0.0494,0.5190,0.6654,-0.1391,0.2040,0.2534,-0.2406,-0.0027,0.5139,-0.7020,0.0596,-1.2938,-0.0865,-0.3507,-0.1848,0.0549,-0.1808,-0.0284,0.1812,0.5147
3812,6f44d540-2889-3561-8ce2-9f00361bfe65,hip-hop,-0.5529,0.62,0.872,-0.7294,0.5476,0.5822,0.4943,0.8025,0.8344,0.8224,50.5473,49.0571,47.6892,-0.9497,-1.0648,-1.0074,0.4601,0.3971,-0.1088,-0.7711,28.2855,-0.237,0.8224,0.5377,0.6617,47.6998,-0.3995,0.0923,1.1232,0.2611,-0.6058,-0.4162,-0.4327,-0.0091,0.4745,0.2140,-0.7446,-0.0259,0.0083,0.5723,0.1880,-0.5118,-0.4296,-0.1629,-0.1209,0.4350,0.4116,0.0521,0.2831,0.1500,-0.4696
3813,6f9c4205-339d-4e41-b584-54f0fd98b5ee,country,0.3364,-0.5915,-0.8075,-1.2372,-0.5799,-0.6479,-0.5271,-0.7799,-0.8536,-0.5864,39.5369,38.9422,45.9727,-0.2555,-0.5148,-0.5958,0.4601,-0.5396,-0.5937,0.7837,41.3405,-0.237,-0.4649,-0.8777,-0.7775,46.2389,-0.5137,0.5101,1.0146,0.9449,-0.2809,-0.5153,-0.1419,-0.5964,-0.2266,-0.3762,-0.9961,0.3046,0.1758,-0.7226,-0.5927,0.2466,-0.3316,-0.0140,-0.0122,-0.1456,-0.8795,0.3076,-0.0271,0.2165,-0.1109
3814,6f9c4205-339d-4e41-b584-54f0fd98b5ee,pop,0.3364,-0.5915,-0.8075,-1.2372,-0.5799,-0.6479,-0.5271,-0.7799,-0.8536,-0.5864,39.5369,38.9422,45.9727,-0.2555,-0.5148,-0.5958,0.4601,-0.5396,-0.5937,0.7837,41.3405,-0.237,-0.4649,-0.8777,-0.7775,46.2389,-0.5137,0.5101,1.0146,0.9449,-0.2809,-0.5153,-0.1419,-0.5964,-0.2266,-0.3762,-0.9961,0.3046,0.1758,-0.7226,-0.5927,0.2466,-0.3316,-0.0140,-0.0122,-0.1456,-0.8795,0.3076,-0.0271,0.2165,-0.1109
3815,7075e11e-bbc3-410e-8546-17160bb56939,electronic,-0.5529,-1.0256,-1.5588,0.1432,-0.8964,-0.9798,-1.129,-1.3265,-1.4493,-1.5927,66.7647,63.3819,81.6047,-0.9497,-0.1219,-0.0195,-4.8727,0.8654,-1.5635,-1.374,106.2625,-2.5538,1.2515,0.0659,-1.7918,84.2725,1.1774,-0.4956,0.2753,-0.7916,-0.0235,-0.0041,-0.2332,0.2338,-0.4922,0.5733,0.2451,0.1464,-0.3755,-0.3428,0.7779,-0.5663,-0.2796,0.4901,0.1580,-0.4361,-0.0525,0.1839,-0.1787,0.6206,0.3872
3816,70b5b5b6-f232-4275-a4c0-14ea922171de,hip-hop,-0.5529,-0.8943,-1.2495,0.4186,-0.7876,-0.8529,-1.0013,-1.082,-1.1656,-1.2841,64.5259,69.5085,76.6310,-0.024,-1.1433,-0.2665,0.4601,-0.0713,0.861,-0.5014,67.9479,-1.7815,1.2515,0.0659,-1.4766,76.7302,0.8106,-0.8450,-0.5368,-0.0572,0.8083,0.5349,0.1689,0.2395,-0.0722,0.4690,-0.4741,0.1104,-0.3442,0.1908,-0.8091,-0.9633,0.1886,-0.3240,0.3363,-0.3968,0.0933,-0.5355,0.3747,0.0629,0.4365
3817,72053a3f-8d06-4dad-b102-ddea1f874dd6,hip-hop,-0.5529,-0.9044,-0.7191,0.6476,-0.7579,-0.9017,-0.9557,-0.7799,-0.6692,-0.6535,45.3317,76.8795,82.1691,-0.7183,-0.8291,0.3921,-0.1324,0.8654,0.3761,0.7202,52.8406,-0.237,1.2515,-0.4059,-0.8461,82.0580,0.9303,0.6156,-0.3518,0.9300,0.2454,0.0116,-0.1226,-0.0482,-0.9320,0.1235,-0.0278,-0.6991,-0.7581,0.1227,0.3865,-0.0537,0.2722,0.7167,-0.3792,-0.3681,0.0652,-0.0330,0.3097,0.5219,-0.0850
3818,723dea4c-3a6d-4d21-9d2c-548eb5dc54d7,hip-hop,0.3364,1.5487,-0.7044,1.7424,1.6256,1.5096,1.1965,-0.0031,-0.8536,-0.5998,93.1477,97.8961,94.0799,-0.9497,1.371,0.4744,0.4601,0.3971,0.3761,0.2442,76.7105,0.9215,-0.0358,-0.4059,-0.1196,89.7986,-1.2436,0.0020,-0.3089,-0.7508,1.4451,-1.2596,0.1811,1.2497,-0.1763,-0.2345,0.2136,0.1241,-0.0848,0.0324,0.2400,0.2644,0.6030,-0.4166,0.2622,0.1409,-0.6333,0.6875,-0.2711,-0.0179,-0.0846
3819,731fd3d3-10ea-4a41-9e6d-871488e53f54,electronic,-0.5529,-0.8539,-0.2182,0.5547,-0.7579,-0.8041,-0.9557,-0.0175,-0.1727,-0.3583,73.0546,72.4352,72.1822,-0.9497,-0.2005,1.6269,0.4601,0.3971,0.3761,-1.3106,38.4693,-1.7815,-1.3232,-2.2932,-0.5445,72.3696,-0.4630,1.0437,-0.7462,0.1542,0.6555,-0.1614,0.4763,0.3203,-0.5024,0.0920,0.2149,-0.2916,-0.2027,0.5086,0.5654,-0.2392,-0.1016,-0.8187,-0.1175,-0.4413,0.3754,-0.4039,0.1836,0.0891,-0.3759
3820,74005ae4-4756-4f58-a409-9eab5730133b,pop,1.2257,0.2666,0.1943,-0.4577,-0.8964,0.2698,0.4122,-0.823,0.2528,0.326,59.6350,53.6621,58.0099,-0.4097,-0.5148,-0.4311,-0.1324,0.8654,0.3761,1.212,75.9652,0.5353,1.2515,0.0659,0.1545,57.2748,1.0217,0.5777,1.1697,-0.3984,-0.2179,-0.8013,-0.7391,0.2301,-0.5369,0.0297,0.6586,0.7781,0.0959,0.2938,-1.0004,0.9559,0.1278,-0.0444,0.3131,-0.0247,-0.1722,0.3876,0.1807,-0.0957,-0.7390
3821,757a89f7-f1e0-4c5d-a32c-1796ec95fcbd,country,-0.5529,-0.652,-0.9401,-0.8355,-0.5601,-0.6479,-0.7186,-0.7943,-0.9245,-0.8547,35.9918,42.7020,60.5256,-0.3326,-0.5933,0.7214,0.4601,-0.0713,0.861,-0.0889,41.1767,-0.237,-0.4649,-0.8777,-1.0517,60.4904,-0.0173,-1.6664,-0.0514,0.6944,-0.0339,-0.1523,0.3455,0.3403,-0.4375,0.0440,-0.1272,-0.3687,-0.2605,0.3082,-0.1813,-0.0143,-0.0851,0.8585,0.5271,0.3071,0.4808,0.3454,0.1910,-0.3796,-0.2990
3822,75b57f76-2125-48e4-a3f6-3b3baeca9eea,rock,-0.5529,0.0546,0.2238,-0.5469,-0.8964,-0.1793,1.1965,-0.2045,0.0542,0.6882,51.9290,54.4004,49.7522,-0.6412,-0.9076,-0.7604,0.4601,0.3971,0.3761,0.7837,45.8469,-0.237,0.3933,1.0095,0.5246,49.9844,1.3007,-0.5396,-0.0054,1.2379,-0.7684,-0.4523,0.9143,0.1491,0.3324,-0.1545,-0.4189,0.4847,0.3746,0.5218,-0.5593,0.1411,0.1552,-0.3149,-0.5175,-0.0893,-0.0603,0.3401,-0.2101,0.2914,0.2618
3823,761dcc4e-c6e6-487b-a34e-9619cb10ac45,country,0.3364,-0.9044,-0.2624,1.7449,-0.6689,-0.8724,-1.0287,0.0544,-0.5557,-0.0363,94.9207,96.5628,95.8633,1.5959,0.1924,1.4623,0.4601,0.3971,0.3761,0.2442,64.4904,0.9215,-0.4649,0.0659,0.1408,95.2021,-1.4916,-0.3167,0.5661,-0.3723,0.1950,0.1631,0.5645,-0.3793,0.9777,0.0977,-0.5029,0.2231,0.0678,0.0617,0.6126,-0.4899,0.2572,0.2719,-0.0351,0.4998,0.1510,0.4291,0.9763,0.5089,-0.1819
3824,77413e12-4fcb-44b2-b892-db89ed27197f,hip-hop,-0.5529,1.5487,1.8886,0.703,1.6256,1.5096,1.1965,1.9389,1.8698,1.5737,93.3409,83.2796,59.0369,-0.9497,1.6068,-0.6781,0.4601,0.3971,-1.5635,-1.1836,80.6516,0.9215,0.3933,1.0095,1.4841,58.3018,-1.2016,-0.4838,0.5774,-0.0314,-0.6277,0.4458,-0.6076,0.3548,0.5946,0.0692,-0.1075,-0.1272,-0.6577,0.1711,-0.1518,0.0716,0.3881,-0.4268,0.3536,0.4617,0.1557,0.0040,-0.6274,0.6950,-0.0496
3825,7777e8dd-fa26-4ccd-b054-f5239093605d,hip-hop,-0.5529,-0.6722,-0.1445,0.3069,-0.5898,-0.6186,1.1965,-0.521,-0.2011,0.1247,58.9490,68.5185,71.8291,-0.8726,-0.9862,-0.5135,0.4601,0.3971,0.3761,0.0697,52.0013,0.1492,-0.0358,1.0095,-0.0511,71.6957,0.3280,-0.8678,0.1501,1.3015,0.0050,-0.4613,-0.1973,-0.6771,-0.2861,-0.4097,-0.2141,0.3083,-0.3954,0.0643,0.3040,-0.0744,0.0015,-0.4198,-0.0468,-0.1129,0.0372,0.3912,0.4848,0.1720,0.1264
3826,780902b9-e89f-473f-8616-7d27c0d3f22c,pop,-0.5529,1.4276,1.6087,0.9119,-0.8964,1.4413,1.16,0.8888,1.6996,1.3725,79.6231,81.2154,79.4438,-0.9497,-1.0648,1.7093,-0.1324,0.8654,0.3761,-0.3586,65.0227,0.9215,0.8224,-0.8777,1.347,80.5304,0.3673,-1.0514,-0.7316,-0.1634,0.1059,0.4516,0.2185,-0.0989,-0.2710,0.1676,0.3410,0.5130,-0.4668,-0.5720,-0.1082,0.0826,-0.4586,-0.5396,-0.2220,0.0145,0.0919,-0.2049,0.0758,-0.0529,0.3574
3827,792ccd12-50ac-4b0d-817b-0046089f2d70,electronic,-0.5529,1.0137,1.1225,-0.1803,0.2014,0.9922,1.0506,0.1264,1.2315,1.1712,37.6339,56.3712,76.3427,-0.7183,-0.9862,-0.8427,0.4601,0.3971,0.3761,0.7361,35.2870,0.9215,-0.0358,-0.4059,1.0318,68.8998,2.3799,0.8768,-0.8255,0.3771,-0.1385,0.0771,0.5006,0.1949,0.5141,-0.2835,0.3085,-0.6434,0.3210,-0.1417,-0.0229,0.1272,-0.5079,-0.2645,-0.0220,0.2916,-0.0836,0.3666,-0.0170,0.1214,0.4036
3828,7956adcc-61e4-48e6-b397-e431f07b62ef,country,-0.5529,-0.6218,-0.9401,-1.3191,-0.5304,-0.6674,-0.5636,-0.7799,-0.9954,-0.7474,35.4210,37.1071,68.1709,0.6702,0.4281,0.6391,-1.3175,-2.4130,1.3459,0.5774,56.9042,-0.237,1.2515,1.0095,-0.9420,68.3926,1.3038,1.3903,-0.2098,-0.2941,-0.3665,-0.0882,-0.4055,-0.4272,0.5952,-0.9259,-0.3268,-0.2932,0.0260,-0.1847,-0.8493,0.0443,0.2408,-0.0048,-0.1265,0.4736,-0.3681,0.3139,-0.5615,-0.1786,-0.2162
3829,799841b0-27f2-4915-82e8-8af8ed1e5317,rock,-0.5529,0.0546,0.4153,-1.1385,0.2805,-0.0035,-0.0529,0.7018,0.3521,0.4333,36.8217,41.8655,40.9986,1.3645,1.0567,1.2153,-0.725,0.3971,-0.1088,-0.8029,18.2508,-0.237,-0.4649,0.5377,0.2642,40.7410,1.5452,-0.5963,-0.1720,0.8963,-0.4222,-0.4419,0.1173,-0.5399,-0.0443,-0.8825,0.5202,0.0633,0.0913,-0.2307,-0.0786,-0.2474,-0.0031,-0.2080,0.0567,-0.2920,-0.4029,-0.4385,0.1553,0.3667,0.1675
3830,79b4fb1e-d6ba-444f-aefe-eb884b0f89cc,electronic,-0.5529,1.054,1.4466,-0.4695,0.8739,1.0215,0.932,0.8888,1.4443,1.4127,51.4043,59.6695,42.5442,-0.8726,-0.9862,-1.172,0.4601,0.3971,-0.5937,-0.0731,48.0377,0.5353,1.2515,0.5377,1.2648,42.5606,1.0947,0.4450,-0.2212,-0.5077,0.2407,0.0368,0.0495,-0.8475,0.3853,-0.4851,-0.2005,0.3237,-0.1112,-0.4881,-0.6637,-0.3968,0.5620,-0.4302,0.7422,0.1624,0.3644,0.1769,-0.4471,-0.0926,-0.3448
3831,7ae81ed2-8cb7-4564-a29b-720a89584192,country,-0.5529,-0.3694,0.1354,-0.4854,-0.303,-0.1207,0.8773,-0.2476,0.1819,0.1784,46.9445,49.0893,64.6484,-0.8726,-0.8291,-1.0074,0.4601,0.3971,0.3761,-0.0255,26.3329,-1.3954,0.8224,-0.8777,0.0038,58.8407,-1.0042,0.8282,-0.6416,-0.0311,0.1785,-0.0070,0.4069,-1.0339,-0.1003,0.9233,0.8143,-0.0537,-0.3135,-0.3610,-0.3900,-0.0680,0.5001,-0.3575,0.3314,-0.1827,0.0716,-0.6052,-0.4610,0.2354,-0.5448
3832,7b514a88-8349-4bc6-ab11-6d33a91a29a2,electronic,-0.5529,1.5285,1.2109,0.7724,1.6256,1.5096,1.1965,0.9319,1.2883,0.9834,86.1808,76.9064,75.1718,1.7502,-1.1433,1.6269,0.4601,0.3971,0.3761,-1.136,81.2516,0.9215,0.8224,0.5377,0.8536,75.6041,-0.0713,-0.2402,0.4864,1.6074,-0.5309,-0.5798,-0.1968,-0.1137,-0.9357,0.0608,0.4270,-0.1906,-0.2014,-0.2161,0.5103,0.1025,0.2496,0.1908,-0.6611,-0.3631,-0.2551,0.0468,0.1318,0.3367,-0.3996
3833,7b9dec75-fdd1-4e62-95a2-eac788186489,electronic,-0.5529,-0.6722,-0.8664,-1.0143,-0.5107,-0.6479,-0.8007,-0.5641,-0.8109,-0.9487,42.7443,42.2669,45.4622,0.9016,0.821,0.7214,-0.725,-0.5396,0.861,-0.8029,26.3975,-0.6231,-0.8941,0.0659,-1.0517,45.0467,0.3301,-0.6028,0.0257,1.6749,-0.5994,-0.3768,0.2500,-0.0221,-0.6454,-0.2065,0.3420,-0.1368,0.4460,-0.1799,0.4990,0.0308,0.0691,0.2122,-0.7016,-0.4483,-0.2361,0.2273,-0.0517,0.2441,0.1752
3834,7cb2a758-fb22-4b17-a1ec-1b4ec40df077,electronic,-0.5529,-0.8338,-1.1169,-2.1155,-0.6788,-0.8334,-0.8827,-0.8518,-1.0947,-1.056,27.1705,17.6048,31.4499,0.6702,0.4281,0.6391,-0.1324,-0.0713,-0.1088,0.2125,23.9639,-0.237,-0.4649,-1.3495,-1.2573,31.6768,1.2359,-0.7075,-1.1808,0.7074,-0.3019,-0.4939,0.9451,-0.4274,0.6522,-0.4780,-0.2963,-0.4839,0.4980,-0.9557,0.0480,0.0827,0.4591,0.1640,-0.1304,0.1542,0.0712,-0.1731,0.0542,-0.5549,-0.5087
3835,7d2448ac-8ff0-4a76-a9c4-6ea72fdffa6f,hip-hop,0.3364,-1.0256,-0.395,-0.2849,-0.8964,-0.9798,-1.129,-0.334,-0.5415,-0.1571,53.2351,55.6492,66.8475,-0.7183,-0.8291,-1.0074,0.4601,0.3971,0.3761,0.0221,56.7859,-0.237,-0.4649,-0.8777,-0.3252,66.0210,-1.7044,-0.0862,0.4203,0.2099,-0.4278,-0.3987,0.5493,0.2857,0.2724,-0.1082,0.1069,0.2625,-0.0886,0.0194,-0.2111,-0.0539,-0.0109,0.2538,-0.0843,0.1013,-0.4956,-0.1317,-0.3074,0.0591,-0.0234
3836,7d43159c-cc99-4ca4-9f8a-a6c2a0a0773d,electronic,-0.5529,-0.652,-1.0137,-2.3126,-0.5008,-0.6088,-0.7915,-0.7655,-0.9245,-1.0828,19.1456,19.2997,31.0824,0.9788,0.7424,-0.3488,-0.1324,0.8654,0.3761,-1.0567,60.2280,-1.0092,-0.0358,-0.4059,-1.2573,32.7585,1.2412,-1.3329,0.0535,-0.9501,-0.1777,-0.2239,0.8078,-0.0790,0.5907,0.5494,-0.8873,-0.3297,-0.0659,0.4088,0.0221,-0.1344,-0.4339,-0.1158,0.7319,0.6442,0.4115,-0.1641,-0.0167,0.1579,0.5707
3837,7e1e9857-bdef-4fa3-bcff-00856776aea7,hip-hop,1.2257,1.5487,0.3564,2.7602,-0.8964,1.5096,1.1965,-0.1613,0.3379,0.5539,114.2309,114.3456,113.8308,-0.9497,1.6068,-1.0074,0.4601,-3.3496,0.861,-1.374,90.3260,0.9215,-2.6105,0.0659,0.3875,113.6440,-1.5658,0.1413,-0.1841,0.2962,0.6342,-0.2906,0.0693,0.1115,0.6043,-0.0904,0.2190,-0.4897,0.4284,0.1248,-0.6033,-0.4616,0.1212,0.1928,-0.5523,-0.6748,-0.3622,-0.9549,0.3410,-0.1571,-0.1057
3838,7ed462e2-6bab-4a60-8875-41f217b699dc,pop,0.3364,-0.9044,0.2533,-0.0639,-0.8964,-0.7943,0.7861,0.0544,0.267,0.4333,63.6475,59.5453,69.4212,-0.7954,-1.1433,-1.0897,0.4601,0.3971,-1.5635,0.387,73.2043,0.5353,0.3933,0.0659,0.3601,63.2533,-1.0093,-0.7029,-0.5033,-0.4744,-1.3494,0.9748,-0.3044,0.6794,-0.5161,-0.0350,0.0073,0.1012,0.2375,-0.1950,-0.1916,-0.0577,-0.0156,-0.3285,-0.1982,0.0641,-0.4754,-0.2911,0.4993,-0.7892,-0.0384
3839,7f3c46c0-a935-4d7d-8d0a-6d51eeda6910,rock,0.3364,1.3367,1.4613,0.2988,1.5168,1.3242,0.9594,0.3278,1.5719,1.4664,103.3622,74.0640,55.7855,1.5959,-0.6719,-0.7604,0.4601,0.3971,0.3761,0.2442,94.7146,0.9215,0.8224,0.5377,1.4155,57.8063,0.5445,1.5225,-0.0236,0.6758,0.0492,0.2485,-0.9229,0.9534,-0.0186,-0.3361,0.2761,-0.4374,-0.3286,-0.2692,0.0487,-0.1226,0.0722,-0.1139,0.7522,0.3838,0.5324,0.2044,-0.1526,-0.0380,-0.0343
3840,7f535b66-c842-45ab-9ae2-5a9fef47bdf8,hip-hop,0.3364,-0.0059,-0.0414,-0.1757,-0.8964,1.5096,1.1965,-0.4634,0.0826,0.4735,78.6557,67.4560,73.7926,-0.4869,-0.5933,-0.7604,0.4601,-2.4130,-1.5635,1.101,78.9902,0.9215,-0.4649,1.0095,0.5794,61.5164,-0.8090,1.3104,0.2954,-0.5065,1.0170,0.1903,0.2303,-0.5162,-0.2246,-0.3197,0.7918,0.0458,0.3620,-0.5886,-0.4328,0.3514,0.4430,0.1542,0.1622,-0.1989,0.2457,0.5805,0.8103,0.4038,0.3168
3841,7f7f3cf3-ba64-420b-bb83-072bd62ed78e,country,0.3364,1.0843,1.1520,0.0968,1.3585,1.2363,-1.0743,1.1189,1.189,0.7553,74.6912,70.8075,54.9528,1.673,1.6068,-1.0897,0.4601,0.3971,0.3761,-0.3904,55.2031,0.5353,0.3933,0.0659,0.9358,60.4123,-1.3955,-0.4456,-0.9203,-0.9030,-1.3832,1.4606,-0.3333,0.2301,-0.4968,-0.0687,-0.5143,0.2966,0.2620,0.2663,-0.1707,-0.1341,-0.3879,-0.4885,0.2224,-0.2248,0.0915,0.6269,0.1310,0.0765,-0.0983
3842,7f87ccb1-31b8-41a4-aa0e-df32ed528ddc,rock,-0.5529,-0.9953,-0.616,0.8509,-0.8964,-0.9505,-1.129,-0.521,-0.499,-0.7206,80.4919,77.2831,79.3032,-0.9497,-0.2789,-0.1842,0.4601,0.3971,-0.5937,-0.5489,72.1005,-1.3954,0.8224,-1.8213,-0.8324,78.4062,-0.2247,0.3680,-0.3558,0.4074,-0.5175,-0.3530,0.0184,-0.8337,-0.8413,0.1640,-1.1291,0.1478,-0.5293,-0.1768,0.1034,0.1553,0.2198,-0.5579,-0.4389,0.3548,0.2062,0.7735,-0.0039,0.3157,-0.1073
3843,7facff96-5023-4d59-b118-d2e5cb4bba56,electronic,0.3364,-0.1069,0.2975,-0.1584,-0.0063,-0.1207,-0.2261,0.4284,0.2954,0.232,53.5451,59.1153,61.5103,-0.8726,-1.1433,-1.0074,0.4601,0.3971,0.3761,-0.8505,27.0877,-0.237,-0.8941,-1.3495,0.0586,61.4554,1.6389,-0.8968,-0.0920,0.2288,-0.7572,-0.9853,0.0476,-0.3862,0.4957,-0.4486,0.1847,0.7816,-0.0598,0.5233,0.2616,0.7075,-0.3764,-0.1863,0.3537,-0.1967,-0.4006,-0.1047,0.3878,0.4687,0.0696
3844,809fb53b-f20c-4bf8-bc3f-72c22e352832,hip-hop,0.3364,-1.0155,-1.0727,-0.3644,-0.8865,-0.97,-1.1198,-0.8087,-0.9671,-1.2841,68.1257,57.7146,51.5813,-0.9497,0.3496,0.2275,0.4601,0.3971,-0.5937,0.038,69.2078,-1.0092,-2.6105,-0.4059,-1.2436,71.1618,-0.5766,-0.0902,0.4200,0.1422,0.2517,-0.7526,0.1469,0.4621,-0.9927,0.3353,0.0679,-0.3503,-0.2764,-0.3001,-0.1001,-0.4245,-0.1216,0.0327,0.0211,-0.1577,-0.5906,0.0603,-0.1939,0.2709,0.0438
3845,81505ed6-1ad0-4e45-8f48-662fecfa7a75,rock,-0.5529,1.5487,-0.4392,0.985,1.6256,1.5096,1.1965,-0.5066,-0.2862,-0.5998,80.7181,81.0097,82.1221,-0.9497,-0.2005,-1.0897,0.4601,-0.0713,0.861,-0.311,58.5889,0.9215,-1.3232,-0.8777,-0.6679,82.3903,0.7943,-2.2092,-0.8746,1.0645,0.7216,0.2765,-0.2470,-0.3620,0.1355,-0.7567,0.7664,0.4182,0.0261,-0.1177,0.0703,0.0650,-0.6078,-0.2627,-0.3154,0.6797,-0.1856,-0.5393,-0.0689,0.1921,-0.1823
3846,819065b3-cf85-4f24-b476-1cdf0d5bec84,rock,-0.5529,-0.1574,0.3122,-0.5728,-0.1447,-0.1207,0.8773,0.2846,0.267,0.3528,47.0957,51.8932,55.5737,-0.8726,-0.9862,-1.172,0.4601,0.3971,0.3761,-0.5966,31.7608,-0.237,-0.4649,1.0095,0.1819,55.5864,-0.3036,1.1543,0.7066,0.2573,0.4409,0.3572,-0.2513,-0.7364,-0.7802,0.6123,-0.1216,0.1119,0.5434,-0.4001,0.2552,0.5595,-0.4548,-0.5114,0.3882,0.1409,0.2344,-0.1119,0.1718,-0.0389,-0.2385
3847,81e6ae73-ac28-4e45-a350-62ec44049c80,electronic,-0.5529,-0.5208,-0.6602,-0.7562,-0.5304,-0.6284,-0.518,-0.5929,-0.6834,-0.4791,44.8934,47.3875,50.7682,-0.3326,-0.5933,-0.6781,0.4601,-0.5396,0.861,0.1015,31.9125,-1.0092,-0.0358,-1.3495,-0.6679,50.8320,-0.7802,0.9962,-0.5741,0.4243,-0.3634,-0.2407,-0.0839,-0.7027,-0.4140,0.3851,-0.5377,-0.2623,0.1003,-0.2448,0.5520,0.3150,0.2185,0.4184,-0.3571,-0.0417,0.0430,0.3118,-0.3624,-0.0755,-0.0469
3848,82d02efa-bdf8-49fc-b035-c17615f06d85,pop,-0.5529,-0.652,-0.9401,-1.1253,-0.6194,-0.5795,-0.8371,-0.6217,-0.8252,-1.0828,40.8112,40.1113,44.2970,-0.9497,0.5067,0.6391,-1.91,0.8654,-1.0786,-0.4697,34.7386,-1.0092,-1.3232,-2.2932,-1.1202,46.4850,-1.5024,0.1902,-1.3691,-1.1113,-0.5212,0.6793,0.1250,0.2200,-0.5856,-0.8272,-0.3435,-0.3359,0.3485,0.1156,-0.2831,-0.3396,0.3715,0.5238,0.1918,-0.3094,-0.4657,-0.1952,-0.1404,-0.1473,-0.2940
3849,85615d98-17bd-46a9-94b7-d631206683fa,country,0.3364,-0.7833,-0.174,0.7649,-0.3425,-0.7943,-0.9192,-0.2908,-0.3429,0.2455,54.9245,80.7158,87.6397,0.2074,-0.9076,-0.8427,0.4601,-0.5396,0.861,1.0375,56.6485,-0.237,1.2515,0.5377,0.3053,74.6770,-1.1758,0.4520,-0.2811,-0.7407,0.3435,-0.7071,0.4945,1.2071,-0.8520,-1.3861,0.3982,0.1517,0.3936,0.3963,0.2021,-0.6943,0.0756,-0.4156,-0.3204,-0.2081,-0.2454,-0.1508,-0.0578,0.1320,0.0205
3850,85989de3-a24d-4f68-b170-9d6631042e45,country,0.3364,1.1651,1.0194,0.2585,1.3585,1.1289,0.8317,0.9463,1.0329,0.8358,61.2326,65.8761,74.3014,1.5959,-1.1433,-1.0897,0.4601,0.3971,-2.0484,-0.6125,50.5062,0.5353,0.3933,-0.8777,0.7576,61.8142,-1.8472,-0.2803,-0.6068,-0.1167,-0.2727,0.4862,-0.0388,-0.7012,0.5894,0.0176,0.2474,0.2308,0.0853,0.1464,0.1870,0.1623,0.2072,0.2058,-0.0676,0.1618,0.2999,0.7851,0.1801,0.2158,-0.0978
3851,87bd1a66-a2ff-47e1-b672-d087b9be22aa,rock,0.3364,0.7411,0.8426,-0.5521,-0.4315,0.631,1.1965,0.0976,0.6783,1.2919,50.8578,58.2522,53.8671,-0.7954,-0.9076,-0.8427,0.4601,-1.008,0.861,0.6091,53.3622,0.5353,1.2515,0.5377,1.1414,53.8099,-1.2923,1.3791,-0.0027,-0.4346,0.8750,-0.1067,0.2040,-0.6758,0.0140,-0.4728,-0.3712,-0.1148,0.8165,-0.1567,-0.1463,0.2933,0.1737,-0.1437,-0.5004,0.2196,0.4965,-0.3335,0.3023,0.3390,-0.3919
3852,8998f1db-99de-4371-8a8d-d06ceed85dc3,hip-hop,1.2257,-1.0256,-0.557,2.0844,-0.8667,1.5096,-1.129,-0.7799,-0.272,-0.8413,102.1809,98.7972,110.1503,1.7502,-0.2005,-0.0195,0.4601,-0.0713,0.861,1.2596,107.1288,0.9215,0.8224,0.5377,-0.6268,99.9163,-0.9157,0.6355,0.3952,-0.7374,0.3224,0.5339,-0.2029,-0.3651,-0.1861,-0.2131,0.3434,-1.2369,0.0628,0.2541,0.5373,-0.0229,-0.4715,-0.3703,0.2244,0.1736,0.2604,-0.5697,0.1751,0.3347,-0.1142
3853,89d37935-474a-45a0-9288-20eae9985293,pop,-0.5529,1.5184,0.1207,1.4255,1.6256,1.4999,1.1965,0.2271,0.2812,0.5539,94.2496,90.2877,110.0668,1.7502,-0.7505,-0.0195,0.4601,-1.008,0.3761,1.212,91.3688,0.9215,0.8224,0.5377,1.2922,89.7457,0.3222,0.7519,0.1968,-0.1061,0.2512,-1.0219,-0.8042,-0.1243,-0.3728,-0.5428,0.1452,-0.3825,-0.5988,-0.0036,-0.8358,-0.1945,0.4015,-0.8270,0.1853,-0.0287,0.2957,0.0638,0.2041,0.0700,0.4436
