,faces,filename,genre,hash,minNeighbors,scaleFactor
5265,0,"['2006_da8b5e33-9975-30d5-93f7-8f46d857c506_country', 'jpg']",country,da8b5e33-9975-30d5-93f7-8f46d857c506,5,1.1
5266,0,"['2006_daf41569-527f-4ab1-8cda-d28a438873cc_electronic', 'jpg']",electronic,daf41569-527f-4ab1-8cda-d28a438873cc,5,1.1
5267,0,"['2006_db04752e-977e-41d9-8e09-f2e9e7b71c1a_electronic', 'jpg']",electronic,db04752e-977e-41d9-8e09-f2e9e7b71c1a,5,1.1
5268,0,"['2006_db28db73-6d49-4558-a5ff-57c6db953fc8_hip-hop', 'jpg']",hip-hop,db28db73-6d49-4558-a5ff-57c6db953fc8,5,1.1
5269,0,"['2006_db787c14-a57c-4c99-a314-5a4377b40990_electronic', 'jpg']",electronic,db787c14-a57c-4c99-a314-5a4377b40990,5,1.1
5270,0,"['2006_dd54d9da-975d-4b47-bbc4-c809f99f9426_country', 'jpg']",country,dd54d9da-975d-4b47-bbc4-c809f99f9426,5,1.1
5271,2,"['2006_df8bf6ff-9d19-4a93-9ab4-71bbb6ef5530_pop', 'jpg']",pop,df8bf6ff-9d19-4a93-9ab4-71bbb6ef5530,5,1.1
5272,1,"['2006_e0d5ecf7-58b9-4d83-9fda-f785d747c842_country', 'jpg']",country,e0d5ecf7-58b9-4d83-9fda-f785d747c842,5,1.1
5273,1,"['2006_e0eca4e0-44e4-37ef-bfda-4398dfcd860f_hip-hop', 'jpg']",hip-hop,e0eca4e0-44e4-37ef-bfda-4398dfcd860f,5,1.1
5274,0,"['2006_e120a8ee-51ef-4f0c-a9db-a0a1fbef6c80_pop', 'jpg']",pop,e120a8ee-51ef-4f0c-a9db-a0a1fbef6c80,5,1.1
5275,0,"['2006_e13c14b3-a32f-449f-a419-b5a73b9de4c0_electronic', 'jpg']",electronic,e13c14b3-a32f-449f-a419-b5a73b9de4c0,5,1.1
5276,0,"['2006_e1cdb014-55cf-4819-be09-25212306e0db_electronic', 'jpg']",electronic,e1cdb014-55cf-4819-be09-25212306e0db,5,1.1
5277,0,"['2006_e30870f0-4c78-4465-98ed-40077948a650_rock', 'jpg']",rock,e30870f0-4c78-4465-98ed-40077948a650,5,1.1
5278,0,"['2006_e3235533-8b06-46f2-84d0-f5c5e11b2d74_electronic', 'jpg']",electronic,e3235533-8b06-46f2-84d0-f5c5e11b2d74,5,1.1
5279,1,"['2006_e348db4e-7b07-4220-ae38-01096bd0abd8_country', 'jpg']",country,e348db4e-7b07-4220-ae38-01096bd0abd8,5,1.1
5280,1,"['2006_e3ba440a-42bd-487d-a4e2-28376d5d6626_pop', 'jpg']",pop,e3ba440a-42bd-487d-a4e2-28376d5d6626,5,1.1
5281,1,"['2006_e3bea884-27b5-4fe6-8544-93e8db3a44d6_pop', 'jpg']",pop,e3bea884-27b5-4fe6-8544-93e8db3a44d6,5,1.1
5282,1,"['2006_e402bfc1-d400-40e1-b1e7-aa1d542a0b57_hip-hop', 'jpg']",hip-hop,e402bfc1-d400-40e1-b1e7-aa1d542a0b57,5,1.1
5283,1,"['2006_e403facd-913e-4ab4-a8b4-d397c79550e2_electronic', 'jpg']",electronic,e403facd-913e-4ab4-a8b4-d397c79550e2,5,1.1
5284,0,"['2006_e42e808b-3405-3a5e-9822-8de0e3edd1f7_hip-hop', 'jpg']",hip-hop,e42e808b-3405-3a5e-9822-8de0e3edd1f7,5,1.1
5285,0,"['2006_e4b21e56-178d-489d-8d5e-c86558a29b8b_country', 'jpg']",country,e4b21e56-178d-489d-8d5e-c86558a29b8b,5,1.1
5286,1,"['2006_e69b2cbb-bf35-41d0-a6a6-8d2fedd9d778_hip-hop', 'jpg']",hip-hop,e69b2cbb-bf35-41d0-a6a6-8d2fedd9d778,5,1.1
5287,0,"['2006_e7087a59-ed9e-383c-ba25-28d0d94a4bf8_rock', 'jpg']",rock,e7087a59-ed9e-383c-ba25-28d0d94a4bf8,5,1.1
5288,1,"['2006_e88a9544-f4da-42da-8fac-eb7bad8829d8_hip-hop', 'jpg']",hip-hop,e88a9544-f4da-42da-8fac-eb7bad8829d8,5,1.1
5289,2,"['2006_e8bd2c33-ff7d-40dd-84ba-c016d8d08c7b_country', 'jpg']",country,e8bd2c33-ff7d-40dd-84ba-c016d8d08c7b,5,1.1
5290,0,"['2006_e8ccf90b-9024-4118-a2f0-74a55b21a16d_electronic', 'jpg']",electronic,e8ccf90b-9024-4118-a2f0-74a55b21a16d,5,1.1
5291,0,"['2006_e92e138c-37b4-4e13-aa89-2290edaa3dd0_country', 'jpg']",country,e92e138c-37b4-4e13-aa89-2290edaa3dd0,5,1.1
5292,0,"['2006_e998fab9-b339-42ac-a340-25485b441638_pop', 'jpg']",pop,e998fab9-b339-42ac-a340-25485b441638,5,1.1
5293,1,"['2006_ea73d025-6dff-4c96-896e-056bfaf659ec_pop', 'jpg']",pop,ea73d025-6dff-4c96-896e-056bfaf659ec,5,1.1
5294,2,"['2006_eb69023b-567a-4919-b552-de25b51a570d_hip-hop', 'jpg']",hip-hop,eb69023b-567a-4919-b552-de25b51a570d,5,1.1
5295,0,"['2006_eba6eb1e-c24d-4c1b-b58e-72ceeb631037_hip-hop', 'jpg']",hip-hop,eba6eb1e-c24d-4c1b-b58e-72ceeb631037,5,1.1
5296,0,"['2006_eba97da1-f1fa-4919-866c-c214156552e8_electronic', 'jpg']",electronic,eba97da1-f1fa-4919-866c-c214156552e8,5,1.1
5297,0,"['2006_eda40f9b-9511-3855-b8e6-a4f49b21e049_pop', 'jpg']",pop,eda40f9b-9511-3855-b8e6-a4f49b21e049,5,1.1
5298,1,"['2006_ef526583-b032-4430-b99a-0c07d9afa89f_rock', 'jpg']",rock,ef526583-b032-4430-b99a-0c07d9afa89f,5,1.1
5299,0,"['2006_efa2641e-420a-4a66-b20c-5f4e63034829_country', 'jpg']",country,efa2641e-420a-4a66-b20c-5f4e63034829,5,1.1
5300,2,"['2006_efca6a82-7aa8-4a83-8021-c26f7ae24712_country', 'jpg']",country,efca6a82-7aa8-4a83-8021-c26f7ae24712,5,1.1
5301,0,"['2006_efe4802f-5faf-39b2-8e62-ea01b9906460_country', 'jpg']",country,efe4802f-5faf-39b2-8e62-ea01b9906460,5,1.1
5302,1,"['2006_eff36773-5a66-4339-9b73-6206ed520a16_electronic', 'jpg']",electronic,eff36773-5a66-4339-9b73-6206ed520a16,5,1.1
5303,0,"['2006_f0d77b64-e603-4f8e-bdc0-0a5ecc281b22_electronic', 'jpg']",electronic,f0d77b64-e603-4f8e-bdc0-0a5ecc281b22,5,1.1
5304,0,"['2006_f192629b-4851-4a9f-aea3-5505c1e2dbbb_hip-hop', 'jpg']",hip-hop,f192629b-4851-4a9f-aea3-5505c1e2dbbb,5,1.1
5305,0,"['2006_f20a9c6f-bdd4-4980-bb91-b989f75d1324_electronic', 'jpg']",electronic,f20a9c6f-bdd4-4980-bb91-b989f75d1324,5,1.1
5306,1,"['2006_f2c350d8-daa0-497c-98f6-2e8db4cdfa1e_rock', 'jpg']",rock,f2c350d8-daa0-497c-98f6-2e8db4cdfa1e,5,1.1
5307,0,"['2006_f418cbb4-d05f-4ed2-be2c-1f84d0f81382_hip-hop', 'jpg']",hip-hop,f418cbb4-d05f-4ed2-be2c-1f84d0f81382,5,1.1
5308,0,"['2006_f5065c50-7070-482b-a04a-ca11c37e3c54_rock', 'jpg']",rock,f5065c50-7070-482b-a04a-ca11c37e3c54,5,1.1
5309,1,"['2006_f582d33f-2322-4a6d-88d4-5b5f4652669a_rock', 'jpg']",rock,f582d33f-2322-4a6d-88d4-5b5f4652669a,5,1.1
5310,1,"['2006_f5e4b207-8f52-4e10-a7dd-5ed6c13064c4_rock', 'jpg']",rock,f5e4b207-8f52-4e10-a7dd-5ed6c13064c4,5,1.1
5311,1,"['2006_f614f409-0154-4945-b80d-10cfea116455_rock', 'jpg']",rock,f614f409-0154-4945-b80d-10cfea116455,5,1.1
5312,1,"['2006_f6e32d44-2c68-4adf-a555-ae15d41a2ae0_hip-hop', 'jpg']",hip-hop,f6e32d44-2c68-4adf-a555-ae15d41a2ae0,5,1.1
5313,0,"['2006_f780bf42-4df7-4c1b-abce-70e4f48e2561_pop', 'jpg']",pop,f780bf42-4df7-4c1b-abce-70e4f48e2561,5,1.1
5314,0,"['2006_f7b5f3c0-a688-4433-85bf-f478ddf5edff_hip-hop', 'jpg']",hip-hop,f7b5f3c0-a688-4433-85bf-f478ddf5edff,5,1.1
5315,0,"['2006_f86ce2ae-83ca-495f-a9de-9130de134282_electronic', 'jpg']",electronic,f86ce2ae-83ca-495f-a9de-9130de134282,5,1.1
5316,0,"['2006_f871a5ca-f118-4c7e-931b-963b46aa40f1_hip-hop', 'jpg']",hip-hop,f871a5ca-f118-4c7e-931b-963b46aa40f1,5,1.1
5317,3,"['2006_f9255385-d041-477d-a601-d11e62180e13_hip-hop', 'jpg']",hip-hop,f9255385-d041-477d-a601-d11e62180e13,5,1.1
5318,1,"['2006_f93937d0-e37e-408b-9d50-7f8db096fdb3_hip-hop', 'jpg']",hip-hop,f93937d0-e37e-408b-9d50-7f8db096fdb3,5,1.1
5319,0,"['2006_fae8b4e7-bf23-4590-9d38-3fb7a46fa740_electronic', 'jpg']",electronic,fae8b4e7-bf23-4590-9d38-3fb7a46fa740,5,1.1
5320,0,"['2006_fb0bf12b-99f5-44c7-ad8c-58d279edc73d_hip-hop', 'jpg']",hip-hop,fb0bf12b-99f5-44c7-ad8c-58d279edc73d,5,1.1
5321,0,"['2006_fb687986-6535-45a5-8e0f-3e6876773d51_rock', 'jpg']",rock,fb687986-6535-45a5-8e0f-3e6876773d51,5,1.1
5322,3,"['2006_fc16d77b-56b2-4995-a3ab-1e1fe0f6639e_pop', 'jpg']",pop,fc16d77b-56b2-4995-a3ab-1e1fe0f6639e,5,1.1
5323,0,"['2006_fc626675-0858-419c-8afb-481f648f5a31_hip-hop', 'jpg']",hip-hop,fc626675-0858-419c-8afb-481f648f5a31,5,1.1
5324,0,"['2006_fcb09d13-2c6d-4604-b92b-3571b065fb97_hip-hop', 'jpg']",hip-hop,fcb09d13-2c6d-4604-b92b-3571b065fb97,5,1.1
5325,0,"['2006_fd1b66eb-6f5a-35e6-8b6b-57ffdcf251e6_pop', 'jpg']",pop,fd1b66eb-6f5a-35e6-8b6b-57ffdcf251e6,5,1.1
5326,2,"['2006_fd93b186-6fee-4048-800f-8e6609d8ddec_hip-hop', 'jpg']",hip-hop,fd93b186-6fee-4048-800f-8e6609d8ddec,5,1.1
5327,0,"['2006_fdd756b0-70d2-484f-8a46-16faae5adbc9_electronic', 'jpg']",electronic,fdd756b0-70d2-484f-8a46-16faae5adbc9,5,1.1
5328,0,"['2006_fecb85c5-6d5c-4bd9-bbaf-763942aa3410_pop', 'jpg']",pop,fecb85c5-6d5c-4bd9-bbaf-763942aa3410,5,1.1
5329,0,"['2006_ff7bde19-4eec-4389-a7bb-6ba6a6cd26fe_rock', 'jpg']",rock,ff7bde19-4eec-4389-a7bb-6ba6a6cd26fe,5,1.1
5330,0,"['2006_ffb07088-67b3-35d3-8347-b65a0b4baf83_rock', 'jpg']",rock,ffb07088-67b3-35d3-8347-b65a0b4baf83,5,1.1
5331,0,"['2007_00449bf2-ca0d-46a7-8217-1c853245189d_electronic', 'jpg']",electronic,00449bf2-ca0d-46a7-8217-1c853245189d,5,1.1
5332,0,"['2007_0100c3a5-b650-4464-bdfc-10c21c43a8a2_electronic', 'jpg']",electronic,0100c3a5-b650-4464-bdfc-10c21c43a8a2,5,1.1
5333,1,"['2007_01355b72-a992-4568-af17-cf2bba706584_hip-hop', 'jpg']",hip-hop,01355b72-a992-4568-af17-cf2bba706584,5,1.1
5334,0,"['2007_019438e9-9ab2-444f-b31a-cb87e48a372a_country', 'jpg']",country,019438e9-9ab2-444f-b31a-cb87e48a372a,5,1.1
5335,1,"['2007_0194abe3-f137-3757-b639-2566af63036d_electronic', 'jpg']",electronic,0194abe3-f137-3757-b639-2566af63036d,5,1.1
5336,0,"['2007_0232e2d1-b49c-4e3e-ae72-3b5f74b583d1_rock', 'jpg']",rock,0232e2d1-b49c-4e3e-ae72-3b5f74b583d1,5,1.1
5337,0,"['2007_0256e435-b6e1-4c49-96e1-2fcf290f361b_electronic', 'jpg']",electronic,0256e435-b6e1-4c49-96e1-2fcf290f361b,5,1.1
5338,1,"['2007_027eb612-a5dc-44be-92a6-ba3d7a5342bc_pop', 'jpg']",pop,027eb612-a5dc-44be-92a6-ba3d7a5342bc,5,1.1
5339,1,"['2007_032a395e-11c6-4240-8880-0bd3cdb5255f_rock', 'jpg']",rock,032a395e-11c6-4240-8880-0bd3cdb5255f,5,1.1
5340,0,"['2007_03b00178-788e-4c94-8152-cdcfb2166b5c_electronic', 'jpg']",electronic,03b00178-788e-4c94-8152-cdcfb2166b5c,5,1.1
5341,0,"['2007_03e34a61-e35b-440e-8613-4cc1b0232a06_electronic', 'jpg']",electronic,03e34a61-e35b-440e-8613-4cc1b0232a06,5,1.1
5342,1,"['2007_03ed4929-0daa-4663-babe-5041a74aa29d_country', 'jpg']",country,03ed4929-0daa-4663-babe-5041a74aa29d,5,1.1
5343,1,"['2007_060d2f99-5f82-488a-9f0a-b6b1a8112026_country', 'jpg']",country,060d2f99-5f82-488a-9f0a-b6b1a8112026,5,1.1
5344,1,"['2007_06444b12-81a4-4495-8492-b14ff998422c_hip-hop', 'jpg']",hip-hop,06444b12-81a4-4495-8492-b14ff998422c,5,1.1
5345,1,"['2007_06652264-a92c-465b-9bee-e690d01c4ee9_hip-hop', 'jpg']",hip-hop,06652264-a92c-465b-9bee-e690d01c4ee9,5,1.1
5346,0,"['2007_069c9bf0-2226-31bc-92b2-5694a1face44_pop', 'jpg']",pop,069c9bf0-2226-31bc-92b2-5694a1face44,5,1.1
5347,0,"['2007_07d28133-913d-4121-9f5a-a96f991c3733_electronic', 'jpg']",electronic,07d28133-913d-4121-9f5a-a96f991c3733,5,1.1
5348,1,"['2007_07eb53af-a210-3b09-9194-8c332bb897e8_pop', 'jpg']",pop,07eb53af-a210-3b09-9194-8c332bb897e8,5,1.1
5349,4,"['2007_08558fb8-a980-4c69-b65d-8294aa67a6f8_pop', 'jpg']",pop,08558fb8-a980-4c69-b65d-8294aa67a6f8,5,1.1
5350,0,"['2007_08a97c57-15fd-42f5-b308-aebd59afbdc6_electronic', 'jpg']",electronic,08a97c57-15fd-42f5-b308-aebd59afbdc6,5,1.1
5351,1,"['2007_08b7b4ba-42f6-449b-8559-e8ff5a9ea653_country', 'jpg']",country,08b7b4ba-42f6-449b-8559-e8ff5a9ea653,5,1.1
5352,0,"['2007_0935f8da-d638-410f-baaf-e90e91798785_rock', 'jpg']",rock,0935f8da-d638-410f-baaf-e90e91798785,5,1.1
5353,3,"['2007_0a36e04e-e116-4561-bab5-b3755bcb67a2_rock', 'jpg']",rock,0a36e04e-e116-4561-bab5-b3755bcb67a2,5,1.1
5354,0,"['2007_0a9a6693-1ee3-4c7b-8ff8-98185df48c9b_pop', 'jpg']",pop,0a9a6693-1ee3-4c7b-8ff8-98185df48c9b,5,1.1
5355,1,"['2007_0b6e8b77-c447-44c3-8be7-ea5b32d6b157_hip-hop', 'jpg']",hip-hop,0b6e8b77-c447-44c3-8be7-ea5b32d6b157,5,1.1
5356,1,"['2007_0d8d9e46-5e47-3914-9440-d1f3a866ea3e_rock', 'jpg']",rock,0d8d9e46-5e47-3914-9440-d1f3a866ea3e,5,1.1
5357,0,"['2007_0d9d2842-397e-467e-9e52-cefd1c798964_hip-hop', 'jpg']",hip-hop,0d9d2842-397e-467e-9e52-cefd1c798964,5,1.1
5358,0,"['2007_0db75d12-2eaa-490a-bcc9-54bd71270fbb_electronic', 'jpg']",electronic,0db75d12-2eaa-490a-bcc9-54bd71270fbb,5,1.1
5359,0,"['2007_0e221dd3-1700-49a9-91d1-303b7759260d_country', 'jpg']",country,0e221dd3-1700-49a9-91d1-303b7759260d,5,1.1
5360,0,"['2007_0e9532fa-83ee-47ce-9fca-46ccce26742e_hip-hop', 'jpg']",hip-hop,0e9532fa-83ee-47ce-9fca-46ccce26742e,5,1.1
5361,0,"['2007_0f24fc82-cdf2-4415-9a2c-6b0b334cdcb2_electronic', 'jpg']",electronic,0f24fc82-cdf2-4415-9a2c-6b0b334cdcb2,5,1.1
5362,1,"['2007_0fdee43b-c570-48d2-9d76-be2f20e315bc_country', 'jpg']",country,0fdee43b-c570-48d2-9d76-be2f20e315bc,5,1.1
5363,0,"['2007_106b791e-7c91-45e5-83f7-f20929685907_pop', 'jpg']",pop,106b791e-7c91-45e5-83f7-f20929685907,5,1.1
5364,1,"['2007_1077ca44-a9ac-448b-93c1-5ed9bb731fea_hip-hop', 'jpg']",hip-hop,1077ca44-a9ac-448b-93c1-5ed9bb731fea,5,1.1
5365,0,"['2007_10a27140-8e9a-476c-88d5-a485fd4a9212_country', 'jpg']",country,10a27140-8e9a-476c-88d5-a485fd4a9212,5,1.1
5366,1,"['2007_13742f8b-d981-48b5-b1e0-1acb3e21d520_electronic', 'jpg']",electronic,13742f8b-d981-48b5-b1e0-1acb3e21d520,5,1.1
5367,2,"['2007_142d4aa7-f928-40e1-9395-b3a52be73644_hip-hop', 'jpg']",hip-hop,142d4aa7-f928-40e1-9395-b3a52be73644,5,1.1
5368,0,"['2007_14bd0ae9-6568-4468-930c-291eb71c892c_hip-hop', 'jpg']",hip-hop,14bd0ae9-6568-4468-930c-291eb71c892c,5,1.1
5369,0,"['2007_14ccf0a8-9085-4713-97f9-e9da16dbed2f_electronic', 'jpg']",electronic,14ccf0a8-9085-4713-97f9-e9da16dbed2f,5,1.1
5370,0,"['2007_1505e349-4113-479f-8ada-eee5c81ba738_hip-hop', 'jpg']",hip-hop,1505e349-4113-479f-8ada-eee5c81ba738,5,1.1
5371,1,"['2007_15aebbb3-8c99-40d1-a793-5c72c4a175da_hip-hop', 'jpg']",hip-hop,15aebbb3-8c99-40d1-a793-5c72c4a175da,5,1.1
5372,2,"['2007_163ecae4-6bb7-479d-8e90-92aa03cb79bc_country', 'jpg']",country,163ecae4-6bb7-479d-8e90-92aa03cb79bc,5,1.1
5373,0,"['2007_1647a88b-a011-40d0-8930-0d965a880213_hip-hop', 'jpg']",hip-hop,1647a88b-a011-40d0-8930-0d965a880213,5,1.1
5374,0,"['2007_16734923-38e2-4bca-88d7-36f22c02a77c_electronic', 'jpg']",electronic,16734923-38e2-4bca-88d7-36f22c02a77c,5,1.1
5375,0,"['2007_16a37b5c-cd60-4e1f-9d2e-248f34dce8d9_pop', 'jpg']",pop,16a37b5c-cd60-4e1f-9d2e-248f34dce8d9,5,1.1
5376,1,"['2007_16c22d49-758f-4fcf-aadb-3b6f49dfd01e_country', 'jpg']",country,16c22d49-758f-4fcf-aadb-3b6f49dfd01e,5,1.1
5377,1,"['2007_170a00af-b2ec-48ec-af72-ce050c532422_hip-hop', 'jpg']",hip-hop,170a00af-b2ec-48ec-af72-ce050c532422,5,1.1
5378,0,"['2007_17a635c3-c8ec-4dbd-a438-5e540d49e3a3_pop', 'jpg']",pop,17a635c3-c8ec-4dbd-a438-5e540d49e3a3,5,1.1
5379,1,"['2007_17e8ceca-1447-4e86-b976-2b4ea15d48a0_electronic', 'jpg']",electronic,17e8ceca-1447-4e86-b976-2b4ea15d48a0,5,1.1
5380,0,"['2007_18e46cbb-48e5-4b82-84b9-81af1aac0da7_rock', 'jpg']",rock,18e46cbb-48e5-4b82-84b9-81af1aac0da7,5,1.1
5381,2,"['2007_1976f1d1-56fe-4bb4-a757-1af43506fbae_pop', 'jpg']",pop,1976f1d1-56fe-4bb4-a757-1af43506fbae,5,1.1
5382,2,"['2007_19c475ae-0a1a-4303-b3ec-71f4fd73edeb_pop', 'jpg']",pop,19c475ae-0a1a-4303-b3ec-71f4fd73edeb,5,1.1
5383,0,"['2007_1a0599a9-cbdc-4fb0-8432-bdaf588ab91a_electronic', 'jpg']",electronic,1a0599a9-cbdc-4fb0-8432-bdaf588ab91a,5,1.1
5384,0,"['2007_1a1619de-7c41-4dff-881e-a7ccde1ab97b_rock', 'jpg']",rock,1a1619de-7c41-4dff-881e-a7ccde1ab97b,5,1.1
5385,1,"['2007_1a2d2fd2-1ec6-4238-932f-45bdd46e1a6b_country', 'jpg']",country,1a2d2fd2-1ec6-4238-932f-45bdd46e1a6b,5,1.1
5386,0,"['2007_1af44669-96c0-42d9-8491-6accd26b0c91_electronic', 'jpg']",electronic,1af44669-96c0-42d9-8491-6accd26b0c91,5,1.1
5387,1,"['2007_1c9d5aa1-8e63-4b27-bac0-3302f7d86deb_hip-hop', 'jpg']",hip-hop,1c9d5aa1-8e63-4b27-bac0-3302f7d86deb,5,1.1
5388,0,"['2007_1d7e6f28-6ee7-4c42-9b6a-40c03b7c9969_pop', 'jpg']",pop,1d7e6f28-6ee7-4c42-9b6a-40c03b7c9969,5,1.1
5389,0,"['2007_1f535139-1a00-4da7-89cc-94cb50ceb44d_rock', 'jpg']",rock,1f535139-1a00-4da7-89cc-94cb50ceb44d,5,1.1
5390,1,"['2007_20209780-beb1-45fe-b4b6-bfa6c8bd769e_electronic', 'jpg']",electronic,20209780-beb1-45fe-b4b6-bfa6c8bd769e,5,1.1
5391,0,"['2007_2025d764-d447-4d7f-857a-9b76d55fec65_pop', 'jpg']",pop,2025d764-d447-4d7f-857a-9b76d55fec65,5,1.1
5392,2,"['2007_205c8850-3d15-4d4a-8b66-97315f143835_hip-hop', 'jpg']",hip-hop,205c8850-3d15-4d4a-8b66-97315f143835,5,1.1
5393,0,"['2007_21a3744f-a2a3-4635-b3d7-1349a2d35f2e_pop', 'jpg']",pop,21a3744f-a2a3-4635-b3d7-1349a2d35f2e,5,1.1
5394,1,"['2007_21ea6bad-fb5b-4542-a49e-ec2415854785_country', 'jpg']",country,21ea6bad-fb5b-4542-a49e-ec2415854785,5,1.1
5395,0,"['2007_22304a45-44cf-458b-924a-1a810e327525_electronic', 'jpg']",electronic,22304a45-44cf-458b-924a-1a810e327525,5,1.1
5396,0,"['2007_22992743-fee4-49fa-a344-4ae122539825_electronic', 'jpg']",electronic,22992743-fee4-49fa-a344-4ae122539825,5,1.1
5397,0,"['2007_229a764c-3f12-4231-9b94-9cf6e94b5dfc_hip-hop', 'jpg']",hip-hop,229a764c-3f12-4231-9b94-9cf6e94b5dfc,5,1.1
5398,0,"['2007_244fcc6f-2054-4717-89ff-1b602914cc9e_country', 'jpg']",country,244fcc6f-2054-4717-89ff-1b602914cc9e,5,1.1
5399,1,"['2007_24a08714-2e03-4798-b739-d9a2cc5bf5f2_pop', 'jpg']",pop,24a08714-2e03-4798-b739-d9a2cc5bf5f2,5,1.1
5400,0,"['2007_25483fb3-22a8-3573-a1eb-f6527f4a7a72_rock', 'jpg']",rock,25483fb3-22a8-3573-a1eb-f6527f4a7a72,5,1.1
5401,0,"['2007_25c420f8-7ae0-4d55-9b17-2906d36ac8ea_electronic', 'jpg']",electronic,25c420f8-7ae0-4d55-9b17-2906d36ac8ea,5,1.1
5402,1,"['2007_26358b5d-1dc5-4449-a4cc-a06ddf0d26ff_country', 'jpg']",country,26358b5d-1dc5-4449-a4cc-a06ddf0d26ff,5,1.1
5403,0,"['2007_26a2650d-0449-49c1-baac-2fd3e1a6da18_rock', 'jpg']",rock,26a2650d-0449-49c1-baac-2fd3e1a6da18,5,1.1
5404,0,"['2007_26a7a9d7-e30f-4425-a5a3-0835e793205a_country', 'jpg']",country,26a7a9d7-e30f-4425-a5a3-0835e793205a,5,1.1
5405,0,"['2007_273dcc40-ad3d-4279-a259-948b15f23a27_rock', 'jpg']",rock,273dcc40-ad3d-4279-a259-948b15f23a27,5,1.1
5406,0,"['2007_27946808-1e29-4cf0-ac42-954f78ce34af_hip-hop', 'jpg']",hip-hop,27946808-1e29-4cf0-ac42-954f78ce34af,5,1.1
5407,0,"['2007_27e0cfbe-0aa5-4042-9560-3370be04e3b5_electronic', 'jpg']",electronic,27e0cfbe-0aa5-4042-9560-3370be04e3b5,5,1.1
5408,0,"['2007_28bf8ec8-c89c-450b-a713-b9f6c0da1ac2_electronic', 'jpg']",electronic,28bf8ec8-c89c-450b-a713-b9f6c0da1ac2,5,1.1
5409,1,"['2007_28ca7885-cfa5-41d7-9481-187d05b34308_rock', 'jpg']",rock,28ca7885-cfa5-41d7-9481-187d05b34308,5,1.1
5410,0,"['2007_28fad57e-a54d-4b79-ba59-c8fc42763328_rock', 'jpg']",rock,28fad57e-a54d-4b79-ba59-c8fc42763328,5,1.1
5411,2,"['2007_2933c49f-e2df-40a6-84c6-6334dfee9d45_country', 'jpg']",country,2933c49f-e2df-40a6-84c6-6334dfee9d45,5,1.1
5412,0,"['2007_29c864e5-28ca-3c24-af4d-21d8066c799a_electronic', 'jpg']",electronic,29c864e5-28ca-3c24-af4d-21d8066c799a,5,1.1
5413,0,"['2007_29f32ce1-8b4c-4757-bd11-d9a072fc11db_rock', 'jpg']",rock,29f32ce1-8b4c-4757-bd11-d9a072fc11db,5,1.1
5414,0,"['2007_2c54ef2d-fd89-4b0f-b976-63b5a61641ff_country', 'jpg']",country,2c54ef2d-fd89-4b0f-b976-63b5a61641ff,5,1.1
5415,0,"['2007_2d08ec0c-6752-47dc-9086-12a676ae7a0e_electronic', 'jpg']",electronic,2d08ec0c-6752-47dc-9086-12a676ae7a0e,5,1.1
5416,1,"['2007_2d11f1fd-2383-41b5-9c12-83df182ebdbf_hip-hop', 'jpg']",hip-hop,2d11f1fd-2383-41b5-9c12-83df182ebdbf,5,1.1
5417,0,"['2007_2d179448-3ea2-4eee-a88f-d799f5b4022b_hip-hop', 'jpg']",hip-hop,2d179448-3ea2-4eee-a88f-d799f5b4022b,5,1.1
5418,0,"['2007_2d77bfc5-51eb-4d0f-8743-2c861d5c2077_country', 'jpg']",country,2d77bfc5-51eb-4d0f-8743-2c861d5c2077,5,1.1
5419,0,"['2007_2e461e00-faed-40d6-a04a-7d58f7e3a460_country', 'jpg']",country,2e461e00-faed-40d6-a04a-7d58f7e3a460,5,1.1
5420,1,"['2007_2e5473b6-7bda-4400-b2a0-0f22c5094448_electronic', 'jpg']",electronic,2e5473b6-7bda-4400-b2a0-0f22c5094448,5,1.1
5421,0,"['2007_2e75886a-7f2a-4b60-9bbe-b4f82d92cfa1_country', 'jpg']",country,2e75886a-7f2a-4b60-9bbe-b4f82d92cfa1,5,1.1
5422,0,"['2007_2e9aa10c-8f35-4c77-8f1c-66000852edab_electronic', 'jpg']",electronic,2e9aa10c-8f35-4c77-8f1c-66000852edab,5,1.1
5423,0,"['2007_2eb6f04b-144d-4360-9a9a-67ae10beef2a_electronic', 'jpg']",electronic,2eb6f04b-144d-4360-9a9a-67ae10beef2a,5,1.1
5424,0,"['2007_2f81c0f1-72ff-434e-9e4f-c45839b6fedd_country', 'jpg']",country,2f81c0f1-72ff-434e-9e4f-c45839b6fedd,5,1.1
5425,0,"['2007_2f8671c3-e607-4604-9fbc-a4df4d7356aa_rock', 'jpg']",rock,2f8671c3-e607-4604-9fbc-a4df4d7356aa,5,1.1
5426,0,"['2007_31edc597-2f6a-4466-8e79-2f7ad5eae2fb_rock', 'jpg']",rock,31edc597-2f6a-4466-8e79-2f7ad5eae2fb,5,1.1
5427,1,"['2007_31ee64ea-85c6-4f31-9b4d-3dc5210fe3ca_pop', 'jpg']",pop,31ee64ea-85c6-4f31-9b4d-3dc5210fe3ca,5,1.1
5428,1,"['2007_3238ab18-0730-4969-b6ff-0c3ff4b96dea_electronic', 'jpg']",electronic,3238ab18-0730-4969-b6ff-0c3ff4b96dea,5,1.1
5429,0,"['2007_3291beae-0551-4471-a0bf-a8d3f88a346c_pop', 'jpg']",pop,3291beae-0551-4471-a0bf-a8d3f88a346c,5,1.1
